Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1754847,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2009,,,,,,,57.9 [57.0-58.9],57.85896422,57.04627333,58.89609568,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1757290,WHOSIS_000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2019,,,,,,,65.4 [64.6-66.2],65.37072192,64.57293131,66.24496152,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1758847,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_MLE,2013,,,,,,,79.4 [79.4-79.4],79.36984845,79.36137129,79.44797045,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1760034,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,2006,,,,,,,76.5 [76.3-76.8],76.51320244,76.33371541,76.76840716,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1760382,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,,,,,,,77.2 [77.1-77.4],77.22910417,77.11801109,77.410748,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1760419,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2006,,,,,,,70.1 [69.5-70.8],70.1293006,69.51599836,70.82806027,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1761155,WHOSIS_000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,69.5 [68.6-70.4],69.46506253,68.58823865,70.40757927,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1761276,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_MLE,2018,,,,,,,71.9 [71.7-72.2],71.93983685,71.74975181,72.23924006,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1761525,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2008,,,,,,,76.5 [76.5-76.5],76.47381281,76.46909682,76.54919045,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1761899,WHOSIS_000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2017,,,,,,,71.9 [71.2-72.5],71.92237066,71.19957756,72.51199728,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1762037,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,,,,,,,75.8 [75.6-76.2],75.81400954,75.56036471,76.18382872,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1762592,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2013,,,,,,,81.3 [81.0-81.7],81.25425457,81.00954755,81.6547122,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1763154,WHOSIS_000001,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_MLE,2012,,,,,,,58.0 [56.9-59.3],58.03822441,56.87514787,59.2536592,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1764359,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_FMLE,2006,,,,,,,57.0 [56.2-57.8],56.95398906,56.23370852,57.81102884,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1764395,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,74.7 [73.8-75.6],74.70563933,73.78274021,75.61259326,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1765416,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2002,,,,,,,53.6 [52.7-54.5],53.56203867,52.66795268,54.53999684,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1765567,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,,,,,,,66.6 [66.0-67.2],66.55197342,66.03171171,67.21161594,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1765669,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_BTSX,2007,,,,,,,52.5 [51.8-53.4],52.54577058,51.82569287,53.44585576,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1766410,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,62.5 [62.0-63.1],62.5171133,62.03235252,63.05100909,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1767240,WHOSIS_000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,79.2 [79.2-79.3],79.23326293,79.2014111,79.32968592,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1768034,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2017,,,,,,,76.4 [76.2-76.8],76.43989666,76.22587299,76.78375572,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1770760,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2016,,,,,,,76.4 [76.2-76.8],76.41822612,76.18965168,76.76295518,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1771101,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,,,,,,,57.4 [56.6-58.3],57.42138624,56.57931304,58.26932237,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1772628,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2002,,,,,,,57.6 [56.6-58.6],57.58049169,56.61829665,58.55590649,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1772882,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2003,,,,,,,67.1 [66.9-67.5],67.14013397,66.85206758,67.46414985,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1772941,WHOSIS_000001,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2010,,,,,,,70.6 [70.3-70.9],70.5648444,70.26126234,70.91649969,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1774319,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2006,,,,,,,77.0 [76.9-77.2],77.01351091,76.8552791,77.22329765,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1775051,WHOSIS_000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_FMLE,2016,,,,,,,61.3 [60.0-62.6],61.27711035,60.04255112,62.62620219,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1775222,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,70.7 [70.5-70.9],70.67156046,70.47613278,70.91463896,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1775961,WHOSIS_000001,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_FMLE,2002,,,,,,,80.2 [80.2-80.4],80.23994364,80.16384158,80.41365452,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1776524,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2005,,,,,,,76.6 [76.5-76.9],76.62117034,76.46085064,76.86872037,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1776730,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,78.3 [78.1-78.6],78.29446762,78.05973775,78.63895442,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1777480,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,,,,,,,77.9 [77.7-78.2],77.92580193,77.65922634,78.20344479,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1777809,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_MLE,2015,,,,,,,70.6 [70.4-70.9],70.60001746,70.35046173,70.91813593,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1778579,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_MLE,2009,,,,,,,74.0 [73.7-74.2],73.99702243,73.74852916,74.23983367,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1779035,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_MLE,2005,,,,,,,48.5 [47.5-49.3],48.46561369,47.4644415,49.30047169,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1779104,WHOSIS_000001,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,73.8 [73.7-73.9],73.76239802,73.65790698,73.92479815,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1779652,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2018,,,,,,,63.2 [62.3-64.0],63.16208768,62.30707631,64.04860451,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1780008,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2007,,,,,,,73.6 [73.4-73.9],73.5827342,73.3958197,73.85565009,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1780893,WHOSIS_000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2012,,,,,,,68.7 [67.8-69.7],68.7066228,67.8470948,69.65908681,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1781450,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,43.2 [41.8-44.7],43.21939728,41.8346685,44.7021879,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1781531,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,,,,,,,81.4 [81.4-81.5],81.43412297,81.41765665,81.52068462,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1782235,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,58.3 [57.6-59.1],58.25101309,57.63441427,59.0525685,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1782693,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2007,,,,,,,59.9 [59.0-60.9],59.85463205,58.98656861,60.85787846,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1784650,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,,,,,,,75.3 [75.1-75.5],75.25754035,75.13835232,75.4508156,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1784850,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,74.3 [74.3-74.5],74.3345586,74.25480972,74.52642821,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1786045,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,76.3 [76.1-76.6],76.34258701,76.12713878,76.64785185,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1787685,WHOSIS_000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_MLE,2021,,,,,,,49.6 [48.5-50.9],49.57149039,48.45409927,50.91566498,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1787729,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,58.7 [58.1-59.5],58.71584557,58.13994875,59.48282939,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1788886,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,,,,,,,77.5 [77.3-77.8],77.52008302,77.29860962,77.802532,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1790713,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,84.7 [84.7-84.8],84.6861417,84.67028833,84.75544425,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1791022,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2019,,,,,,,79.7 [79.2-80.3],79.72852788,79.21809606,80.2831218,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1791040,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,,,,,,,72.6 [72.6-72.7],72.59208184,72.5588154,72.71319988,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1792101,WHOSIS_000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,,,,,,,53.1 [52.1-54.2],53.13930781,52.13436917,54.24762836,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1793480,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,51.7 [50.3-53.4],51.69732437,50.32178431,53.43724757,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1794310,WHOSIS_000001,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,81.5 [81.5-81.6],81.53399975,81.5138632,81.62223938,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1794560,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_BTSX,2007,,,,,,,72.9 [72.8-73.1],72.92323217,72.81445589,73.10154252,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1796128,WHOSIS_000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,,,66.4 [65.5-67.3],66.42465529,65.50309594,67.2698355,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1796684,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2006,,,,,,,82.1 [82.0-82.2],82.11918241,82.04944666,82.18891817,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1797089,WHOSIS_000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2006,,,,,,,66.0 [65.3-66.8],65.99128891,65.30098434,66.78910768,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1798507,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2008,,,,,,,56.5 [55.5-57.3],56.49770292,55.52958665,57.33665262,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1798597,WHOSIS_000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,61.7 [61.2-62.2],61.71126596,61.23925778,62.17797566,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1800788,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_BTSX,2003,,,,,,,64.7 [64.7-64.8],64.72303979,64.70019677,64.7934307,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1800850,WHOSIS_000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,,,,,,,60.8 [59.8-61.9],60.7696505,59.7777772,61.9034039,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1801358,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2005,,,,,,,73.7 [73.4-74.1],73.7153227,73.39288688,74.08697898,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1801866,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2007,,,,,,,82.0 [82.0-82.1],81.98744643,81.97960325,82.0663771,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1802700,WHOSIS_000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2008,,,,,,,71.2 [70.9-71.6],71.19968113,70.87382442,71.58030919,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1804513,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2014,,,,,,,72.9 [72.9-73.0],72.94124667,72.91220077,73.03200531,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1804678,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,73.0 [72.6-73.5],73.02000136,72.64166433,73.46579789,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1805374,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,76.2 [76.2-76.3],76.22884718,76.18625334,76.34797673,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1805553,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_MLE,2005,,,,,,,75.0 [75.0-75.1],75.00635287,74.9586898,75.05401594,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1806002,WHOSIS_000001,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2021,,,,,,,76.7 [76.2-77.4],76.7101384,76.15113507,77.41777245,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1806042,WHOSIS_000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,71.1 [71.0-71.3],71.14174922,71.03355401,71.30525759,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1809144,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,67.6 [66.7-68.5],67.58534902,66.73215626,68.51031511,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1809221,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2001,,,,,,,77.2 [76.8-77.9],77.23742203,76.76327778,77.91177568,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1810437,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2013,,,,,,,77.0 [76.8-77.3],77.02636356,76.83951518,77.28043168,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1810716,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,55.9 [55.1-56.8],55.85530982,55.08721191,56.75534745,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1812367,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,56.3 [55.4-57.0],56.27708265,55.38479422,57.0162079,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1812718,WHOSIS_000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2011,,,,,,,74.2 [73.8-74.6],74.17593534,73.79666556,74.64833435,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1812765,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2012,,,,,,,61.5 [60.6-62.5],61.52991507,60.61624845,62.5487087,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1812925,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,59.3 [58.4-60.2],59.26688342,58.35427704,60.15974757,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1813062,WHOSIS_000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_BTSX,2009,,,,,,,72.7 [72.6-73.0],72.73278531,72.57051611,72.98705261,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1813232,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,78.5 [78.4-78.6],78.46102701,78.40698305,78.56267581,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1813820,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2005,,,,,,,77.7 [77.4-78.0],77.67130766,77.41275243,77.95184924,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1815591,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2018,,,,,,,68.1 [67.2-68.8],68.05389772,67.17909213,68.84380049,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1816298,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2011,,,,,,,84.2 [84.1-84.2],84.1559918,84.08616121,84.22582238,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1816682,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,,,,,,,59.7 [59.1-60.8],59.72909114,59.07927167,60.77353202,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1817020,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,,,,,,,55.7 [54.9-56.7],55.72346132,54.87092394,56.65545609,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1817425,WHOSIS_000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_MLE,2013,,,,,,,57.7 [56.8-58.9],57.7310014,56.81708198,58.89541918,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1817467,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,,,,,,,74.9 [74.3-75.4],74.86891105,74.3167774,75.40294428,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1818008,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2003,,,,,,,73.5 [73.0-74.1],73.51735567,72.9832328,74.12468397,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1819187,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_FMLE,2009,,,,,,,82.3 [82.3-82.4],82.30135803,82.29915703,82.37163194,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
