SpatialDimType,SpatialDim,Dim1,TimeDim,NumericValue
COUNTRY,MNE,Female,2009,77.79818487
COUNTRY,LSO,Both,2015,48.83813559
COUNTRY,DZA,Both,2006,74.34609406
COUNTRY,SYC,Male,2014,70.1611201
COUNTRY,AUS,Female,2019,84.57106024
COUNTRY,SLB,Both,2013,64.84559966
COUNTRY,IDN,Male,2000,65.99361391
COUNTRY,NOR,Both,2003,79.39711298
COUNTRY,RUS,Male,2017,67.29712973
COUNTRY,VCT,Female,2008,75.77595317
COUNTRY,MKD,Both,2013,75.43073243
COUNTRY,NIC,Both,2005,75.7199093
COUNTRY,LBY,Female,2008,75.82427883
COUNTRY,ITA,Female,2001,82.47198707
COUNTRY,AZE,Male,2011,67.56667527
COUNTRY,PRT,Male,2016,77.85111819
COUNTRY,TTO,Both,2021,71.70712647
COUNTRY,LSO,Both,2014,48.68389714
COUNTRY,PRK,Female,2017,74.86192601
COUNTRY,BIH,Female,2019,79.56278757
COUNTRY,ETH,Both,2013,65.91159894
COUNTRY,KOR,Both,2012,81.13219539
COUNTRY,POL,Both,2006,75.11534037
WORLDBANKINCOMEGROUP,WB_LMI,Female,2012,69.42429592
COUNTRY,SWZ,Male,2015,49.12042765
COUNTRY,FSM,Both,2018,65.82693994
COUNTRY,YEM,Male,2016,65.18287712
COUNTRY,EGY,Female,2021,71.70874296
COUNTRY,PAK,Male,2003,61.63990982
REGION,SEAR,Both,2013,69.37293715
WORLDBANKINCOMEGROUP,WB_HI,Both,2000,77.53178071
COUNTRY,ITA,Female,2012,84.05942382
COUNTRY,ATG,Male,2011,73.23973174
COUNTRY,WSM,Female,2013,71.61642157
COUNTRY,CIV,Female,2016,64.3691389
COUNTRY,MNG,Male,2014,64.88937996
WORLDBANKINCOMEGROUP,WB_HI,Female,2017,83.03173702
COUNTRY,HND,Male,2020,68.64966373
COUNTRY,GRC,Both,2020,80.6317386
COUNTRY,MEX,Male,2007,73.14556917
COUNTRY,COL,Male,2012,74.02559964
COUNTRY,GBR,Male,2021,78.27424872
COUNTRY,SVK,Both,2016,77.15076737
COUNTRY,BWA,Female,2019,66.94641872
COUNTRY,TUN,Both,2014,76.6974822
COUNTRY,KWT,Female,2012,83.88536834
COUNTRY,FJI,Male,2017,65.81912778
REGION,AMR,Female,2020,78.23072787
COUNTRY,SLV,Male,2008,70.05250016
COUNTRY,GNB,Female,2004,53.94223552
REGION,EUR,Both,2003,72.7931665
WORLDBANKINCOMEGROUP,WB_HI,Both,2019,80.90566753
COUNTRY,MLI,Female,2004,55.49565898
COUNTRY,UKR,Female,2019,77.81051846
COUNTRY,PRY,Male,2000,72.31305502
COUNTRY,URY,Male,2015,73.31110001
COUNTRY,GNQ,Female,2006,58.1750762
COUNTRY,SAU,Female,2017,77.30889164
COUNTRY,VEN,Male,2003,69.93533546
COUNTRY,LBY,Male,2004,71.99730018
COUNTRY,ZWE,Both,2020,59.40476255
COUNTRY,BTN,Both,2005,69.36895355
COUNTRY,FIN,Male,2002,74.77527701
COUNTRY,MDG,Female,2008,63.12674103
COUNTRY,IRL,Both,2011,80.38545702
COUNTRY,KWT,Both,2003,78.76242947
COUNTRY,JPN,Male,2013,80.56346532
COUNTRY,SSD,Male,2000,49.83217018
COUNTRY,COM,Female,2008,66.339092
COUNTRY,TUR,Male,2008,73.44774815
COUNTRY,SOM,Both,2021,53.95143945
COUNTRY,GEO,Both,2018,73.81278834
COUNTRY,GIN,Male,2003,54.77964043
COUNTRY,MOZ,Male,2001,49.24206408
COUNTRY,KOR,Female,2017,85.98280463
WORLDBANKINCOMEGROUP,WB_HI,Female,2007,81.89504493
COUNTRY,ARM,Both,2017,75.18435169
COUNTRY,NLD,Male,2021,79.58002654
COUNTRY,ARE,Female,2021,80.01707319
WORLDBANKINCOMEGROUP,WB_UMI,Both,2008,72.3619814
COUNTRY,BRN,Both,2020,76.76421584
COUNTRY,CAF,Both,2009,48.86668457
COUNTRY,KIR,Male,2003,57.3650725
COUNTRY,GTM,Both,2010,71.06943555
COUNTRY,HTI,Both,2021,62.4563858
COUNTRY,ATG,Male,2017,73.87715274
COUNTRY,SVK,Both,2010,75.44924081
COUNTRY,MAR,Female,2015,74.08138274
COUNTRY,IRL,Male,2021,79.86626285
COUNTRY,BLR,Both,2011,70.57181476
COUNTRY,NLD,Both,2018,81.8952079
COUNTRY,BRN,Male,2019,75.247916
COUNTRY,TCD,Female,2011,57.69185181
REGION,AMR,Both,2013,76.73116014
COUNTRY,BRN,Male,2016,75.16462861
COUNTRY,URY,Both,2013,76.7019772
COUNTRY,AFG,Both,2005,56.79050349
COUNTRY,SLE,Female,2016,59.62165153
COUNTRY,COL,Both,2003,73.54484514
COUNTRY,ESP,Male,2012,79.15766974
COUNTRY,ISL,Female,2017,83.75493289
COUNTRY,KHM,Both,2011,67.25370356
COUNTRY,ARM,Both,2003,71.70802942
COUNTRY,NLD,Female,2011,82.61983235
COUNTRY,IRQ,Male,2009,67.71867359
COUNTRY,FSM,Male,2014,62.61311924
COUNTRY,ROU,Both,2019,75.4603753
COUNTRY,NZL,Female,2013,83.07904236
COUNTRY,GNB,Male,2010,53.16741334
COUNTRY,STP,Female,2017,72.7353093
COUNTRY,AGO,Male,2008,54.19977394
COUNTRY,TJK,Both,2014,72.02059888
COUNTRY,ROU,Male,2010,70.06409545
COUNTRY,PAK,Female,2008,64.47363484
COUNTRY,AZE,Both,2016,73.96997105
COUNTRY,LVA,Female,2012,78.61856042
COUNTRY,CZE,Male,2004,72.49319508
COUNTRY,SYC,Female,2004,76.48528414
COUNTRY,NAM,Both,2002,51.74325949
COUNTRY,PRY,Male,2017,72.6541426
COUNTRY,BIH,Both,2017,77.24910311
COUNTRY,POL,Female,2007,79.51479872
COUNTRY,AUS,Male,2017,80.83699384
WORLDBANKINCOMEGROUP,WB_LMI,Both,2006,64.97632364
COUNTRY,PAK,Male,2016,65.28260674
COUNTRY,EST,Both,2002,71.18420468
COUNTRY,BIH,Both,2008,76.76846848
COUNTRY,SLE,Female,2009,55.04305475
COUNTRY,SLE,Male,2019,59.49619885
COUNTRY,SRB,Female,2021,75.62155242
COUNTRY,SGP,Male,2002,77.14122217
REGION,SEAR,Both,2002,64.96527953
REGION,AMR,Male,2001,71.42980273
COUNTRY,FSM,Female,2006,67.26511521
COUNTRY,FIN,Male,2021,79.00774147
COUNTRY,GHA,Female,2001,60.52633396
COUNTRY,DNK,Both,2020,81.36821984
COUNTRY,SWE,Female,2012,83.15952837
COUNTRY,SEN,Male,2012,64.64683182
COUNTRY,URY,Female,2015,80.68099415
WORLDBANKINCOMEGROUP,WB_UMI,Male,2011,70.52555988
COUNTRY,DEU,Female,2018,82.86294343
COUNTRY,PER,Male,2009,76.61119122
COUNTRY,BIH,Female,2015,79.40983324
COUNTRY,ESP,Male,2003,76.17439675
COUNTRY,STP,Female,2014,71.64448755
COUNTRY,YEM,Male,2010,66.24109876
COUNTRY,TUR,Female,2020,78.96527001
COUNTRY,BOL,Male,2005,67.80630142
COUNTRY,POL,Both,2002,74.45428635
COUNTRY,VCT,Male,2006,70.67537932
COUNTRY,LBN,Male,2020,74.88486091
COUNTRY,KHM,Female,2005,66.00183025
COUNTRY,NPL,Female,2001,67.31910194
COUNTRY,FIN,Male,2010,76.67593288
WORLDBANKINCOMEGROUP,WB_LI,Male,2018,61.50282165
COUNTRY,SYR,Female,2019,73.49105514
COUNTRY,KHM,Male,2017,66.36119743
COUNTRY,EST,Male,2001,65.2221735
COUNTRY,CHN,Male,2006,70.80833362
COUNTRY,BLR,Both,2021,73.12324771
COUNTRY,ISL,Male,2011,80.24264858
COUNTRY,SOM,Female,2010,52.16573886
COUNTRY,COD,Both,2017,60.84101636
COUNTRY,MUS,Male,2021,70.13596527
COUNTRY,ERI,Both,2013,61.71601531
COUNTRY,SVN,Both,2007,78.21314391
COUNTRY,KAZ,Male,2013,65.86661844
COUNTRY,BDI,Both,2012,61.17471181
COUNTRY,CAN,Female,2020,83.32434559
COUNTRY,CHE,Male,2007,79.24894231
COUNTRY,URY,Female,2007,79.30532353
COUNTRY,KWT,Female,2005,80.91049586
COUNTRY,KOR,Both,2003,77.4435747
COUNTRY,CUB,Female,2005,79.26203314
COUNTRY,BGR,Female,2020,77.35672966
COUNTRY,KWT,Female,2010,82.41362785
COUNTRY,TLS,Female,2003,65.17104772
COUNTRY,JPN,Female,2014,86.63316845
COUNTRY,COL,Both,2007,75.19865773
COUNTRY,CHN,Male,2005,70.02147907
COUNTRY,KOR,Female,2003,80.7389751
COUNTRY,HRV,Male,2013,74.64301847
COUNTRY,KAZ,Male,2000,58.8044671
COUNTRY,HUN,Male,2019,72.98250779
COUNTRY,FRA,Male,2016,79.23735213
COUNTRY,VNM,Female,2012,77.21464205
COUNTRY,YEM,Male,2017,65.11880582
COUNTRY,NZL,Female,2015,82.85067007
COUNTRY,TLS,Both,2001,63.41630684
COUNTRY,ROU,Male,2017,71.52198464
COUNTRY,SRB,Female,2010,76.84090512
COUNTRY,URY,Both,2019,77.01365627
COUNTRY,SYR,Male,2007,72.34620067
COUNTRY,SAU,Both,2017,76.74293531
COUNTRY,GTM,Male,2015,69.28350085
COUNTRY,MKD,Both,2002,72.91273812
COUNTRY,DJI,Female,2021,66.72945196
COUNTRY,PHL,Male,2001,65.93015206
COUNTRY,GUY,Male,2014,63.34273435
COUNTRY,PRK,Male,2020,69.33371172
COUNTRY,PRT,Both,2016,80.90466136
REGION,WPR,Female,2009,78.32767312
COUNTRY,LBN,Both,2017,79.03043282
COUNTRY,IRL,Female,2001,79.67190942
COUNTRY,THA,Male,2007,70.73365645
COUNTRY,TJK,Male,2015,70.64605537
COUNTRY,ITA,Male,2021,79.97563155
COUNTRY,SGP,Female,2014,84.7072633
COUNTRY,LAO,Male,2006,59.88670974
COUNTRY,NIC,Female,2019,81.26525703
COUNTRY,MMR,Female,2020,72.26149991
COUNTRY,GRD,Both,2017,72.61647079
REGION,AMR,Male,2020,72.03296141
COUNTRY,KEN,Both,2015,64.29968929
COUNTRY,ARM,Male,2011,68.88412847
COUNTRY,UZB,Female,2006,66.75043424
WORLDBANKINCOMEGROUP,WB_LI,Female,2010,62.37986517
COUNTRY,SGP,Both,2006,80.98074622
COUNTRY,VEN,Female,2010,78.85846588
COUNTRY,CZE,Female,2015,81.32364533
COUNTRY,NER,Female,2015,60.57393665
COUNTRY,ALB,Both,2012,77.34194982
COUNTRY,FSM,Male,2001,61.13966221
COUNTRY,ESP,Male,2015,79.664908
COUNTRY,VCT,Both,2016,72.98153488
COUNTRY,LTU,Both,2012,73.83806492
COUNTRY,AGO,Female,2003,53.5722145
COUNTRY,MYS,Female,2018,76.8111383
COUNTRY,BOL,Female,2015,72.83685961
COUNTRY,DEU,Male,2002,75.62349761
COUNTRY,COM,Both,2011,65.80471815
COUNTRY,OMN,Male,2019,73.09120361
COUNTRY,ZAF,Male,2018,61.98056984
COUNTRY,ISR,Both,2015,81.91113219
WORLDBANKINCOMEGROUP,WB_LMI,Both,2010,66.49609395
COUNTRY,FIN,Male,2004,75.30849572
COUNTRY,HRV,Female,2000,78.33060746
COUNTRY,SVN,Female,2007,81.73779142
COUNTRY,MEX,Female,2001,76.9204709
COUNTRY,BHS,Male,2016,69.73968403
COUNTRY,NLD,Female,2014,83.01618306
COUNTRY,MDA,Both,2009,68.02716399
COUNTRY,ARE,Female,2016,81.62649278
COUNTRY,CHE,Male,2004,78.4276439
COUNTRY,EST,Male,2004,66.60106222
COUNTRY,MRT,Female,2004,65.3007713
COUNTRY,ALB,Female,2000,77.06220145
COUNTRY,TCD,Female,2000,52.85915821
GLOBAL,GLOBAL,Female,2021,73.95752418
COUNTRY,NAM,Male,2008,55.45465436
COUNTRY,CIV,Female,2014,62.82710798
COUNTRY,KEN,Male,2007,56.89152192
REGION,SEAR,Female,2014,71.58713608
COUNTRY,CYP,Male,2021,79.86614933
COUNTRY,ZMB,Male,2019,59.43027143
WORLDBANKINCOMEGROUP,WB_LI,Female,2019,66.34303771
COUNTRY,COL,Both,2021,74.53297363
COUNTRY,KAZ,Male,2012,64.81709716
COUNTRY,UZB,Male,2001,59.46066708
COUNTRY,ZAF,Both,2021,61.49918805
COUNTRY,ARG,Female,2013,79.42354872
COUNTRY,YEM,Female,2011,69.90307004
COUNTRY,JOR,Both,2012,77.13092988
COUNTRY,SUR,Male,2021,66.95530318
COUNTRY,ARM,Male,2010,68.71218086
COUNTRY,PHL,Both,2005,69.36187224
COUNTRY,AFG,Male,2015,59.28589499
COUNTRY,MAR,Male,2003,70.17469582
COUNTRY,BGD,Female,2011,72.62301392
COUNTRY,VEN,Both,2016,72.39034431
COUNTRY,CZE,Female,2003,78.47259121
COUNTRY,CRI,Male,2017,77.76265939
COUNTRY,WSM,Female,2003,72.01685662
COUNTRY,SSD,Male,2009,55.87144588
COUNTRY,MDV,Female,2018,80.68951328
COUNTRY,EST,Male,2020,74.32530498
COUNTRY,FIN,Male,2016,78.3839793
COUNTRY,CAN,Female,2007,82.53888023
COUNTRY,NIC,Both,2021,75.02796138
COUNTRY,RWA,Male,2002,49.20797176
COUNTRY,FSM,Female,2009,67.61888916
COUNTRY,UKR,Both,2002,67.49385199
COUNTRY,SYC,Male,2003,67.79116216
COUNTRY,COM,Both,2015,67.42647275
COUNTRY,TGO,Female,2013,63.21398012
COUNTRY,BWA,Male,2000,45.48530028
COUNTRY,COG,Both,2014,61.64003199
COUNTRY,NIC,Both,2001,76.09169207
COUNTRY,BOL,Female,2010,71.30099674
COUNTRY,BWA,Both,2021,61.23119159
COUNTRY,ARE,Male,2004,79.19694773
COUNTRY,SUR,Both,2010,72.79506364
COUNTRY,MKD,Female,2010,77.00944692
COUNTRY,MDG,Male,2018,62.72056269
COUNTRY,KEN,Female,2007,60.21409344
COUNTRY,CUB,Female,2004,79.49161049
COUNTRY,NGA,Both,2021,63.3974984
COUNTRY,COM,Male,2005,63.40412385
WORLDBANKINCOMEGROUP,WB_UMI,Both,2007,72.11880953
COUNTRY,BGD,Both,2004,67.36950715
COUNTRY,DZA,Male,2009,74.53233378
COUNTRY,LAO,Male,2010,62.19929999
COUNTRY,LTU,Both,2005,71.1036825
COUNTRY,ARE,Male,2006,80.08842121
COUNTRY,BEN,Male,2020,61.88609828
COUNTRY,DNK,Female,2006,80.3478011
COUNTRY,LKA,Both,2021,77.22895472
COUNTRY,TUN,Both,2000,74.30098477
COUNTRY,BLR,Male,2017,69.07070262
COUNTRY,UZB,Male,2000,58.91028172
COUNTRY,CZE,Both,2008,77.1537423
COUNTRY,UGA,Female,2008,60.30620885
COUNTRY,SLV,Male,2010,70.56877391
REGION,EMR,Male,2013,67.32065079
COUNTRY,UKR,Male,2012,66.05388826
COUNTRY,TTO,Male,2001,67.79047273
COUNTRY,CMR,Both,2013,58.1602222
COUNTRY,ETH,Male,2004,55.14111405
COUNTRY,KAZ,Male,2009,63.45245392
COUNTRY,VNM,Female,2000,76.0719293
COUNTRY,RWA,Female,2007,62.5186895
COUNTRY,MDA,Female,2011,74.22398516
COUNTRY,CAF,Male,2010,47.60481569
COUNTRY,MOZ,Both,2003,51.67123667
COUNTRY,DNK,Both,2012,79.96581949
REGION,EUR,Female,2002,76.81475904
COUNTRY,NER,Both,2017,60.22725166
COUNTRY,BOL,Female,2013,72.22365314
COUNTRY,TUR,Both,2004,75.833599
COUNTRY,BEL,Male,2001,74.88870558
COUNTRY,GRD,Female,2005,76.61608606
COUNTRY,MUS,Male,2017,70.93443016
COUNTRY,TON,Female,2005,74.85278348
REGION,SEAR,Female,2021,70.27694536
COUNTRY,SOM,Male,2011,41.64146486
COUNTRY,PRK,Both,2004,69.49692995
COUNTRY,FSM,Both,2009,64.68062183
COUNTRY,CPV,Male,2008,70.46182881
COUNTRY,MMR,Both,2010,64.64371806
COUNTRY,OMN,Female,2017,77.81999886
COUNTRY,SWZ,Both,2006,42.74148839
COUNTRY,EGY,Both,2016,70.7024138
COUNTRY,SVK,Female,2006,78.26260923
COUNTRY,STP,Female,2015,71.96344887
COUNTRY,SWZ,Female,2008,46.36357138
COUNTRY,MYS,Female,2006,76.44558609
COUNTRY,SWZ,Female,2012,52.314776
COUNTRY,AGO,Male,2018,60.09063423
COUNTRY,MLT,Male,2015,79.71275473
COUNTRY,PSE,Male,2007,67.80033311
COUNTRY,MWI,Female,2021,65.2695226
COUNTRY,DZA,Both,2021,75.97765182
COUNTRY,ZMB,Male,2003,45.99981937
COUNTRY,OMN,Female,2003,76.56355113
COUNTRY,AFG,Male,2001,53.28463944
COUNTRY,ALB,Male,2019,76.17478761
COUNTRY,DZA,Male,2002,71.98834661
COUNTRY,BFA,Female,2003,55.07682857
COUNTRY,MEX,Male,2021,67.20090462
COUNTRY,SWZ,Both,2000,46.7774174
COUNTRY,IRL,Both,2005,78.82008327
COUNTRY,VCT,Male,2010,71.51674064
COUNTRY,CZE,Both,2010,77.55051822
COUNTRY,LAO,Male,2001,57.04443343
COUNTRY,COD,Male,2000,50.85853608
COUNTRY,SLV,Female,2019,78.73287473
COUNTRY,PRK,Both,2020,72.37904945
COUNTRY,TUN,Male,2011,73.99815484
COUNTRY,ARG,Both,2000,74.28695107
COUNTRY,SLB,Male,2019,63.37339005
COUNTRY,KIR,Both,2005,61.01859221
COUNTRY,ZWE,Female,2019,61.01709079
COUNTRY,NLD,Male,2015,79.66832648
COUNTRY,NGA,Male,2020,61.3214764
COUNTRY,NPL,Male,2012,68.06354919
COUNTRY,URY,Both,2012,76.40566239
COUNTRY,MAR,Both,2019,73.7488551
COUNTRY,SWE,Both,2004,80.35214323
COUNTRY,NGA,Both,2020,62.83540426
COUNTRY,SSD,Both,2001,52.94166517
COUNTRY,TGO,Male,2017,60.07945699
COUNTRY,OMN,Both,2003,72.75427676
COUNTRY,ARG,Both,2015,76.5300965
COUNTRY,HTI,Female,2015,62.79724253
COUNTRY,CAN,Both,2019,82.0216251
COUNTRY,RWA,Female,2018,69.45859557
COUNTRY,KHM,Male,2013,65.23155253
COUNTRY,CUB,Male,2004,75.48363668
COUNTRY,ATG,Male,2020,75.6003712
COUNTRY,KGZ,Female,2001,70.19809852
COUNTRY,LBY,Both,2009,74.13441802
COUNTRY,USA,Male,2011,76.46650731
COUNTRY,CAF,Both,2011,49.46797321
COUNTRY,CAF,Both,2021,52.30772755
WORLDBANKINCOMEGROUP,WB_UMI,Both,2003,70.31483368
REGION,SEAR,Female,2000,65.44418568
COUNTRY,TLS,Both,2000,62.86576561
COUNTRY,CUB,Both,2008,77.87743841
COUNTRY,GNB,Male,2009,52.52084641
COUNTRY,SWE,Male,2013,79.92752061
REGION,WPR,Female,2010,78.57382358
COUNTRY,ZMB,Male,2014,57.83951169
COUNTRY,TKM,Female,2016,72.3890368
COUNTRY,CHL,Male,2004,74.70551189
COUNTRY,ROU,Male,2006,69.15509464
COUNTRY,POL,Male,2002,70.26877225
COUNTRY,COG,Both,2012,61.21875153
COUNTRY,SDN,Male,2005,63.72001306
COUNTRY,ROU,Female,2012,77.92045278
COUNTRY,VEN,Both,2019,72.71401189
COUNTRY,HTI,Male,2018,63.04941586
COUNTRY,VUT,Both,2005,65.24030241
COUNTRY,CRI,Female,2004,81.05080786
COUNTRY,ECU,Both,2018,77.46907136
COUNTRY,VEN,Male,2006,70.83120381
COUNTRY,SLV,Both,2003,73.05229991
COUNTRY,EST,Both,2012,76.40758544
COUNTRY,MNE,Male,2011,73.55793805
COUNTRY,MYS,Both,2015,74.27826363
COUNTRY,UGA,Male,2015,60.69544647
COUNTRY,BRA,Female,2020,77.64812595
COUNTRY,QAT,Male,2004,69.89379802
COUNTRY,GUY,Female,2007,68.67436483
COUNTRY,CYP,Both,2016,81.7149767
COUNTRY,UZB,Female,2013,70.67056728
COUNTRY,DNK,Male,2007,76.20664834
COUNTRY,AUS,Female,2005,83.12201357
COUNTRY,BGD,Male,2014,71.59016713
COUNTRY,IRL,Male,2016,79.60073964
COUNTRY,BTN,Male,2021,73.9272062
COUNTRY,NZL,Both,2021,82.20149177
COUNTRY,MLI,Both,2013,59.37937448
COUNTRY,NLD,Male,2018,80.44074785
COUNTRY,ZMB,Both,2002,45.80351415
COUNTRY,MLI,Male,2001,53.83048388
WORLDBANKINCOMEGROUP,WB_HI,Both,2016,80.5831754
COUNTRY,LBN,Female,2016,81.09487739
COUNTRY,CUB,Male,2017,75.39761629
COUNTRY,BRN,Both,2012,76.89700471
COUNTRY,SWZ,Female,2021,57.86551153
COUNTRY,IRL,Male,2014,79.12513616
COUNTRY,MEX,Male,2004,72.69390689
COUNTRY,YEM,Male,2004,63.55884462
COUNTRY,NIC,Female,2001,78.84167561
COUNTRY,MKD,Female,2009,76.71455879
COUNTRY,DOM,Male,2019,70.87113068
COUNTRY,EST,Both,2001,70.85470275
COUNTRY,THA,Female,2014,80.16372399
COUNTRY,CHN,Both,2018,77.14021145
COUNTRY,LBN,Male,2021,71.2497976
COUNTRY,BHR,Both,2004,70.9253368
COUNTRY,CUB,Male,2019,75.29554064
COUNTRY,CRI,Both,2017,80.19506162
COUNTRY,ZMB,Female,2002,46.52286163
COUNTRY,BLZ,Male,2005,69.93906989
COUNTRY,BOL,Both,2019,72.91976198
COUNTRY,LVA,Female,2006,75.89540707
COUNTRY,DOM,Male,2002,70.89085691
COUNTRY,OMN,Female,2006,77.32063571
COUNTRY,SVK,Female,2003,77.72049589
COUNTRY,RWA,Female,2003,53.74914688
COUNTRY,RWA,Both,2017,67.42986245
COUNTRY,BRB,Female,2014,77.33191812
COUNTRY,ZWE,Female,2010,52.8027014
COUNTRY,SVN,Male,2012,76.87381161
COUNTRY,EST,Male,2007,67.45318414
COUNTRY,MRT,Male,2006,66.92480518
COUNTRY,MUS,Both,2001,71.43968836
COUNTRY,BEN,Male,2006,57.60924249
COUNTRY,WSM,Male,2001,67.89880706
COUNTRY,MKD,Female,2005,75.87240604
COUNTRY,NER,Male,2011,57.75886448
COUNTRY,TKM,Male,2014,65.29539788
COUNTRY,MYS,Both,2008,74.19396011
COUNTRY,TTO,Male,2011,70.99552797
GLOBAL,GLOBAL,Both,2008,69.70064415
COUNTRY,GMB,Female,2011,64.78517753
COUNTRY,GBR,Female,2002,80.28702894
COUNTRY,POL,Male,2003,70.42037503
COUNTRY,ARE,Male,2005,79.57162683
COUNTRY,FRA,Male,2007,77.40240416
COUNTRY,EGY,Male,2016,68.04467872
COUNTRY,RWA,Male,2003,51.09178828
COUNTRY,GRD,Male,2004,67.13723792
COUNTRY,KIR,Both,2018,60.74880481
COUNTRY,AFG,Both,2007,57.2548387
COUNTRY,NER,Both,2012,58.92187052
COUNTRY,ERI,Both,2001,56.20141934
COUNTRY,POL,Both,2018,77.56054122
COUNTRY,NOR,Male,2012,79.35645449
COUNTRY,UKR,Female,2018,77.55942717
COUNTRY,BRB,Both,2008,75.50932099
COUNTRY,KGZ,Both,2018,73.2888512
COUNTRY,BEN,Female,2014,64.77082808
COUNTRY,JPN,Both,2001,81.84225924
WORLDBANKINCOMEGROUP,WB_HI,Male,2021,77.07009971
COUNTRY,PRY,Both,2021,70.27080999
COUNTRY,SEN,Female,2017,69.6142009
COUNTRY,TLS,Both,2018,68.36839208
REGION,WPR,Male,2015,73.74212766
COUNTRY,DZA,Both,2019,76.54768313
COUNTRY,STP,Both,2013,69.94836441
COUNTRY,BWA,Both,2018,64.53046521
COUNTRY,JPN,Male,2021,81.70918457
COUNTRY,KOR,Both,2014,82.15999534
COUNTRY,FIN,Female,2013,83.51349403
COUNTRY,PNG,Female,2008,65.24092513
COUNTRY,DZA,Both,2004,73.76320427
COUNTRY,KHM,Both,2009,66.28526249
COUNTRY,SOM,Female,2021,56.33251904
COUNTRY,FRA,Both,2012,81.57752501
COUNTRY,LSO,Female,2003,48.06213534
COUNTRY,QAT,Female,2013,77.79706282
COUNTRY,BLR,Both,2018,74.34647413
COUNTRY,ISR,Male,2017,80.42485956
COUNTRY,MAR,Female,2009,72.84319607
COUNTRY,GNB,Both,2006,52.75265393
COUNTRY,DZA,Female,2012,76.22609649
COUNTRY,SVK,Both,2015,76.59625031
COUNTRY,TCD,Both,2016,58.31677511
COUNTRY,VCT,Female,2019,75.8185623
COUNTRY,MUS,Male,2007,69.25537196
COUNTRY,BGR,Male,2008,69.69790274
COUNTRY,MLI,Male,2005,56.42522608
COUNTRY,GHA,Male,2018,62.98372908
COUNTRY,BLZ,Male,2015,71.50932181
COUNTRY,DJI,Female,2001,61.27872176
COUNTRY,GAB,Both,2006,60.2987489
COUNTRY,CMR,Male,2010,55.39742225
COUNTRY,KOR,Both,2016,82.73176167
COUNTRY,BRB,Male,2003,72.45802863
COUNTRY,ISR,Both,2006,79.95901874
COUNTRY,IND,Both,2008,66.42718453
COUNTRY,SWE,Male,2014,80.18837075
COUNTRY,FJI,Male,2019,65.78440631
COUNTRY,GRD,Female,2006,76.58732991
COUNTRY,COD,Female,2007,57.44891655
REGION,EUR,Female,2020,80.10651148
COUNTRY,AUS,Female,2013,84.38030048
COUNTRY,PER,Both,2015,80.33747677
COUNTRY,UGA,Female,2005,56.92781615
COUNTRY,ALB,Female,2003,77.79632288
COUNTRY,CZE,Female,2016,81.77304309
COUNTRY,KIR,Male,2018,56.85773451
COUNTRY,QAT,Both,2002,70.33186981
COUNTRY,MWI,Both,2010,56.87054565
COUNTRY,LBY,Male,2016,70.24101805
COUNTRY,AUT,Male,2019,79.44882171
COUNTRY,FJI,Both,2017,67.87169424
COUNTRY,SWZ,Female,2001,46.78778099
REGION,WPR,Male,2018,74.38635805
COUNTRY,HND,Both,2002,70.08108435
COUNTRY,KEN,Both,2014,63.63694431
COUNTRY,IRL,Both,2001,77.04413457
COUNTRY,TTO,Male,2012,71.75768197
COUNTRY,SLE,Both,2017,59.15812369
COUNTRY,LVA,Female,2015,79.32762248
COUNTRY,JOR,Male,2012,77.51643041
COUNTRY,MDG,Female,2009,63.36958939
COUNTRY,SVK,Female,2021,78.01092046
COUNTRY,GAB,Both,2002,58.05614161
COUNTRY,TGO,Both,2016,62.01053382
COUNTRY,NIC,Both,2002,75.92476263
COUNTRY,SRB,Both,2019,75.91665371
COUNTRY,ISL,Male,2012,80.43943811
WORLDBANKINCOMEGROUP,WB_LMI,Male,2001,61.37712947
COUNTRY,FIN,Female,2003,81.62337866
COUNTRY,SEN,Male,2007,62.26905934
COUNTRY,DJI,Male,2007,59.37387043
COUNTRY,IRL,Male,2001,74.45307835
COUNTRY,GNB,Male,2007,51.35321238
COUNTRY,MEX,Male,2001,72.16458151
COUNTRY,THA,Both,2009,75.05244639
COUNTRY,SYR,Female,2002,73.3405635
COUNTRY,ALB,Male,2009,73.30293994
COUNTRY,SLE,Both,2008,53.55359388
COUNTRY,BRN,Both,2019,76.67529662
COUNTRY,UZB,Female,2005,65.87101056
COUNTRY,EST,Female,2000,76.19862157
COUNTRY,LCA,Male,2005,71.28114257
COUNTRY,FSM,Male,2009,61.97218475
COUNTRY,BLR,Male,2002,62.16988643
COUNTRY,KOR,Male,2021,80.70510387
COUNTRY,KOR,Male,2018,80.0322931
REGION,AFR,Both,2003,54.27104176
COUNTRY,DZA,Both,2012,75.63920415
COUNTRY,THA,Both,2014,76.7567559
COUNTRY,TUN,Male,2021,71.51194223
COUNTRY,SUR,Male,2010,69.76800225
COUNTRY,ARE,Male,2020,78.942729
COUNTRY,MAR,Female,2019,74.64020752
COUNTRY,SAU,Female,2015,77.83831259
COUNTRY,GHA,Both,2021,66.10178519
COUNTRY,MNE,Male,2004,71.40339815
COUNTRY,IRQ,Both,2013,71.2340952
COUNTRY,POL,Female,2006,79.40590913
COUNTRY,UKR,Both,2004,67.43010343
COUNTRY,DZA,Male,2016,75.94902764
REGION,AMR,Both,2006,75.62335043
COUNTRY,TZA,Female,2008,61.4989624
